label,clean
0,’re wink face amazing effort team car come alive today oncoming fist f1 hungarian gp
0,quali day time flexed bicepswinke face f1 hungarian gp
0,siri song smoooooth operator carlos sainz movie camera
0,hahahaha grande tomasso
0,’m extremely sad learn jean paul driot pass away today great character ’ve know motorsport learn share great experience specially important year career deep sympathy family rip
0,2xp5 summer coincidence think thank team fight deserve flexed bicepsmedium light skin tonehot pepper p5 ante verano coincidencia creo gracias todo equipo carlo55ainz
0,gracias fer flexed bicepsflexed bicep
0,info carlos sainz encadena otro quinto consecutivo gp hungría backhand index pointing right carlos sainz secure second p5 row hungarian gp backhand index pointing right carlo55ainz hungarian gp f1
0,dos p5s seguidos gran salida buen ritmo gestión fina ruedas resistir gasly ha sido intenso yo tampoco visto tv creedme smile face open mouth cold sweat p5 perfecto empezar pausa verano gracias felicidades todo equipo disfrutad descanso muy merecido
0,yes p5s great start good pace smooth tyre management hold gasly intense n’t tv trust p5 perfect way head break thank congratulation team enjoy deserve rest
0,info carlos sainz octavo parrilla gp hungría backhand index pointing right carlos sainz p8 start grid hungarian gp backhand index pointing right carlo55ainz hungarian gp f1
0,quali trabajada hoy hemos mejorado coche durante toda sesión vuelta q3 nos ha dado finalmente p8 ahora preparar carrera carlo55ainz hungarian gp
0,good effort today improve car session decent lap q3 grab p8 race carlo55ainz hungarian gp
0,info carlos sainz noveno libre gp hungría backhand index pointing right carlos sainz p9 free practice hungarian gp backhand index pointing right carlo55ainz hungarian gp f1 fp3
1,day remember thank team unwavere support year win today teamlh love guy grateful constant unconditional love grateful fold handsmedium dark skin tone
1,fold handsmedium dark skin tone hungarian gp
1,fight shape quali day feel completely different feel weekend thank love teamlh let ’s
0,hi thank email office limited access email urgent contact good respond promptly email return regard lando
0,alright race problem leave rear stop push leave open getting catch pick point awesome half year tangerine hungarian gp
0,yesterday pretty tasty start p7 today glass milk hungarian gp
0,half season need break ’ll come strong flexed bicepsmedium light skin tone
0,clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone blue heartyellow heartred heart
0,otra carrera vacacione merecida crack enhorabuena flexed bicepsflexed bicep
0,fantástico clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,suma sigue pasadaclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,bravo push lap maximum minute 3rd nearly 1lap half impressive thank clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,work hard work pasy grazie team red heart
0,yes collision race win hungarore
0,rest peace jean paulblue heart
0,like year turn great weekend track hungary read report arrow hungarian gp damsrace f2
0,hungarian gp budap fiaf2 f2
0,hungarian gp budap fiaf2 f2
0,lap final lap separate nicholas vries ghiotto join party driver title fight sit p6 p7 p8 hungarian gp budap fiaf2 f2
0,lap hold tight nichola hammer narrow gap vrie 4sec hungarian gp budap fiaf2 f2
0,lap quarter distance nichola sit p7 vrie ahead hungarian gp budap fiaf2 f2
0,clean start nicholas complete lap p7 hungarian gp budap fiaf2 f2
0,hungarian gp budap fiaf2 f2
0,morning steve twitter keys nicholas set sprint race light 1125hrs start p8 grid hungarian gp budap fiaf2
0,right man prefer brand laxative sure add good little bit turbo midway racewinke face
0,yes yes yes p1 feature race trophybottle pop corkso happy step big thank team awesome pit stop fantastic car grinning face f2 hungarian gp camera flashcopyright dutch photo agency
0,feature race report backhand index pointing hungarian gp f2 damsrace emopos
0,p1 fourth win season
0,lap lap boschung stop safety car hungarian gp budap fiaf2 f2
0,lap race leader king pit nichola p1 ahead vrie 3sec oncoming fist hungarian gp budap fiaf2 f2
0,lap racing nichola pass hubert p2 4sec ahead vrie hungarian gp budap fiaf2 f2
0,lap maini stop hungarian gp budap fiaf2 f2
0,lap vrie close gap nichola hold traffic traffic pass pull clear build 1sec advantage hungarian gp budap fiaf2 f2
0,lap vrie pit nichola hold 7s lead ghiotto p2 hungarian gp budap fiaf2 f2
0,lap terrific turn nicholas hammer fast lap pull 1sec lead vrie hungarian gp budap fiaf2 f2
0,great start nicholas p1 hungarian gp budap fiaf2 f2
0,hungarian gp budap fiaf2 f2
0,nicholas place grid steve update morning 's feature race light 1010hrs hungarian gp budap fiaf2 f2
0,race day start second row grid morning ’s feature race time work oncoming fist hungarian gp hungarore fiaf2 damsracing
0,’m honestly disappointed just like rest team fan valuable point just throw away frustrating summer break like hopefully strong hungarian gp
0,oncoming fistlight skin tone ready challenge unleashthelion keeppushe hungarian gp
0,unfortunately wet condition n’t work advantage just grip n’t car work let ’s tomorrow keeppushe hungarian gp
0,qualify important hard overtake ahead early vital let ’s push unleashthelion hungarian gp
0,great finish positive half season like holiday wave hand
0,good run qualifying race today job drama race tomorrow try bounce slightly smile face
0,stressful month track manage holiday podium finish world driver championship ’ll strong completely focus just driver nevergiveup flexed biceps checo11 hungarian gp f1
0,thank support day come fold handsraising hand gracia todos apoyo vendrán días mejore fold handsraise hand
0,holiday just face stuck tongue winking eye day test come wait raise hand
0,p8 p20 arguably hard track overtake monaco oncoming fist hungarian gp
0,arrg 2nd time season fail start race mechanical failure head push
0,mal sabor boca primeras curvas fueron dificiles neumatico mas duro rodeaban luego paramos demasiado pronto nos adelantaron bastante furstrado volvemos dejar escapar unos cuantos punto contento finde solido mi parte
0,disappoint today struggele corner hard tyre stop early overcut solid weekend miss big point frustration generally weekend break
0,info carlos sainz suma dos puntos hungría tras carrera difícil backhand index pointing right carlos sainz score point hungary difficult race backhand index pointing right hungarian gp carlo55ainz carlossainz55 f1
0,info carlos sainz firma brillante quinto puesto parrilla gp hungría backhand index pointing right carlos sainz produce brilliant p5 start grid hungarian gp backhand index pointing right carlo55ainz carlossainz55 f1
0,p5 tomorrow
0,info carlos sainz destaca séptimo puesto libre gp hungría backhand index pointing right carlos sainz outstand p7 free practice hungarian gp backhand index pointing right carlo55ainz carlossainz55 f1 fp3
1,big news today guy fireso excited announce championship win car w08 eq power feel just like real thing turn jump driver 's seat high voltagehigh voltage gtsport gtsportjulyupdate granturismo gt
1,today like smile face open mouthvictory handmedium dark skin tonetrophy
1,pole firethis lap tough condition cloud rain
1,pole raise handsmedium dark skin tone today ’s emotional rollercoaster tricky condition happy final result ’re look forward race tomorrow high voltage pole hungarian gp f1
0,tomorrow papaya tangerinesmile face halo f1
0,test mclaren couple day tangerine hungarore
0,day testing start tomorrow oncoming fistmedium light skin tone rid quick hungarore grinning face smile eye f1
0,weekend thank guy car month ciao hungarian gp
0,lap good feel eye hungarian gp
0,right hungarian gp
0,good race early think 4th massive risk really nice bunch point work quite bit make sweet hungarian gp
0,’re uhh erm gift eye
0,edible ’m definitely cram pocket cookie hungarian gp
0,birthday boy town hbd save cake birthday cake hungarian gp
0,face tear joy
0,postbox sprint race begin thirty cest bst television live f2 hungarian gp
0,fresh race today weather look stable really know ’ll person surfinglight skin tone male sign hungarian gp
0,hope pause eyesface tear joy
0,tough push 9th 1st early good slick lose pretty straight away turn car tyre destroy just hold 2nd end tornadoroll coaster hungarian gp
0,point
0,postbox feature race begin o’clock cest bst television live red button timer clock f2 hungarian gp
0,hour ’re look like interesting smirk facecloud rain hungarian gp
0,intermediate tyre right hungarian gp
0,’m dry bone haha 6th rain bad thing ’m england like rain face stick tongue closed eye
0,bad haha drys quick doubt ’ll hang race
0,driver parade bit rain just start ’re hour victory handmedium light skin tone hungarian gp
0,ah haha n’t time silverstone face stuck tongue closed eye
0,mind head tunnel mate
0,good half season time recharge battery come strong 2nd halfsmiling face sunglass apr bonne premi partie saison see’ l’heure recharger battery revenir plus fortsmile face sunglasse eo31
